num,code,barcode,desc,cat,subcat,source_file
24162,MRH10095-009,4225162600400,PRESSURE DISTRIBUTION PLATFORM RELATED TO TREADMILL,REHABILITATION,REHABILITATION,file1
24163,MRH10095-010,4225162601400,STANCE MODULE RELATED TO TREADMILL,REHABILITATION,REHABILITATION,file1
24164,MRH10095-011,4225162600500,VIDEO PROJECTOR FOR GAIT TRAINING WITH CAMERA RELATED TO TREADMILL,REHABILITATION,REHABILITATION,file1
24165,MRH10095-012,4200000230000,WHEELCHAIR RAMP RELATED TO TREADMILL,REHABILITATION,REHABILITATION,file1
24166,MRH10095-013,4200000230100,EMERGENCY BUTTON RELATED TO TREADMILL,REHABILITATION,REHABILITATION,file1
24167,MRH10095-014,4200000230200,FOREARM SUPPORT RELATED TO TREADMILL,REHABILITATION,REHABILITATION,file1
24168,MRH10095-015,4200000230300,SAFETY ARCH RELATED TO TREADMILL,REHABILITATION,REHABILITATION,file1
24169,MRH10095-016,4200000230400,UNWEIGHTING SYSTEM PACKAGE RELATED TO TREADMILL,REHABILITATION,REHABILITATION,file1
24170,MRH10095-017,4200000230500,RESISTANCE BAND SYSTEM RELATED TO TREADMILL,REHABILITATION,REHABILITATION,file1
24171,MRH10097,4219230100100,TROLLY LIFT THERAPY,REHABILITATION,REHABILITATION,file1
24172,MRH10097-001,4200000230600,EXTRA BATTERY RELATED TO TROLLY LIFT THERAPY,REHABILITATION,REHABILITATION,file1
24173,MRH10097-002,4200000230700,SLING X SMALL RELATED TO TROLLY LIFT THERAPY,REHABILITATION,REHABILITATION,file1
24174,MRH10097-003,4200000230800,SLING SMALL RELATED TO TROLLY LIFT THERAPY,REHABILITATION,REHABILITATION,file1
24175,MRH10097-004,4200000230900,SLING MEDIUM RELATED TO TROLLY LIFT THERAPY,REHABILITATION,REHABILITATION,file1
24176,MRH10097-005,4200000231000,SLING L LARGE RELATED TO TROLLY LIFT THERAPY,REHABILITATION,REHABILITATION,file1
24177,MRH10097-006,4200000231100,SLING LARGE RELATED TO TROLLY LIFT THERAPY,REHABILITATION,REHABILITATION,file1
24178,MRH10097-007,4200000231200,SLING X LARGE RELATED TO TROLLY LIFT THERAPY,REHABILITATION,REHABILITATION,file1
24179,MRH10098,4225162300000,ULTRASONIC THERAPY SYSTEM,REHABILITATION,REHABILITATION,file1
24180,MRH10098-001,4200000188100,CART RELATED TO ULTRASONIC THERAPY SYSTEM,REHABILITATION,REHABILITATION,file1
24181,MRH10098-002,4200000188200,TREATMENT HEAD SMALL RELATED TO ULTRASONIC THERAPY SYSTEM,REHABILITATION,REHABILITATION,file1
24182,MRH10098-003,4200000188300,TREATMENT HEAD LARGE RELATED TO ULTRASONIC THERAPY SYSTEM,REHABILITATION,REHABILITATION,file1
24183,MRH10098-004,4200000188400,HAND FREE HEAD RELATED TO ULTRASONIC THERAPY SYSTEM,REHABILITATION,REHABILITATION,file1
24184,MRH10098-005,4200000188500,HAND FREE HEAD 6 SECTIONS RELATED TO ULTRASONIC THERAPY SYSTEM,REHABILITATION,REHABILITATION,file1
24185,MRH10098-006,4200000188600,BATTERY RELATED TO ULTRASONIC THERAPY SYSTEM,REHABILITATION,REHABILITATION,file1
24186,MRH10098-007,4200000188700,CARRYING CASE RELATED TO ULTRASONIC THERAPY SYSTEM,REHABILITATION,REHABILITATION,file1
24187,MRH10101,4110380500100,VIBRATOR ELECTRIC WITH STAND MOBILE,REHABILITATION,REHABILITATION,file1
24188,MRH10101-001,4200000188800,CART RELATED TO VIBRATOR ELECTRIC WITH STAND MOBILE,REHABILITATION,REHABILITATION,file1
24189,MRH10101-002,4200000188900,SET OF 5 APPLICATORS RELATED TO VIBRATOR ELECTRIC WITH STAND MOBILE,REHABILITATION,REHABILITATION,file1
24190,MRH10101-003,4200000189000,SET OF 7 APPLICATORS RELATED TO VIBRATOR ELECTRIC WITH STAND MOBILE,REHABILITATION,REHABILITATION,file1
24191,MRH10102,4225160002300,WHEEL SHOULDER,REHABILITATION,REHABILITATION,file1
24192,MRH10104,4214220100000,WHIRLPOOL UPPER LIMB,REHABILITATION,REHABILITATION,file1
24193,MRH10104-001,4200000189100,CHAIR RELATED TO WHIRLPOOL UPPER LIMB,REHABILITATION,REHABILITATION,file1
24194,MRH10104-002,4200000189200,DISINFECTION SYSTEM RELATED TO WHIRLPOOL UPPER LIMB,REHABILITATION,REHABILITATION,file1
24195,MRH10104-003,4200000189300,COMBAIND WITH LOWER LIMB RELATED TO WHIRLPOOL UPPER LIMB,REHABILITATION,REHABILITATION,file1
24196,MRH10105,4214220200100,WHRILPOOL LOWER LIMB,REHABILITATION,REHABILITATION,file1
24197,MRH10105-001,4200000189400,CHAIR RELATED TO WHRILPOOL LOWER LIMB,REHABILITATION,REHABILITATION,file1
24198,MRH10105-002,4200000189500,DISINFECTION SYSTEM RELATED TO WHRILPOOL LOWER LIMB,REHABILITATION,REHABILITATION,file1
24199,MRH10105-003,4200000189600,COMBAIND WITH UPPER LIMB RELATED TO WHRILPOOL LOWER LIMB,REHABILITATION,REHABILITATION,file1
24200,MRH10108,4229621300000,SIMULATOR TRAINING SHOULDER THERAPY,REHABILITATION,REHABILITATION,file1
24201,MRH10108-001,4200000189700,THERAPIST STATION FOR MULTI DEVICES RELATED TO SIMULATOR TRAINING SHOULDER THERAPY,REHABILITATION,REHABILITATION,file1
24202,MRH10108-002,4200000189800,SOLO STATION RELATED TO SIMULATOR TRAINING SHOULDER THERAPY,REHABILITATION,REHABILITATION,file1
24203,MRH10108-003,4200000189900,ELASTIC CABLE RELATED TO SIMULATOR TRAINING SHOULDER THERAPY,REHABILITATION,REHABILITATION,file1
24204,MRH10110,4225161300500,TREADMILL ANTI GRAVITY,REHABILITATION,REHABILITATION,file1
24205,MRH10110-001,4200000231300,REVERSE MODE RELATED TO TREADMILL ANTI GRAVITY,REHABILITATION,REHABILITATION,file1
24206,MRH10110-002,4200000231400,SHORT SMALL RELATED TO TREADMILL ANTI GRAVITY,REHABILITATION,REHABILITATION,file1
24207,MRH10110-003,4200000231500,SHORT MEDIUM RELATED TO TREADMILL ANTI GRAVITY,REHABILITATION,REHABILITATION,file1
24208,MRH10110-004,4200000231600,SHORT LARGE RELATED TO TREADMILL ANTI GRAVITY,REHABILITATION,REHABILITATION,file1
24209,MRH10110-005,4200000231700,SHORT X LARGE RELATED TO TREADMILL ANTI GRAVITY,REHABILITATION,REHABILITATION,file1
24210,MRH10110-006,4200000231800,SHORT XXL LARGE RELATED TO TREADMILL ANTI GRAVITY,REHABILITATION,REHABILITATION,file1
24211,MRH10110-007,4200000231900,HR CHEST BELT RELATED TO TREADMILL ANTI GRAVITY,REHABILITATION,REHABILITATION,file1
24212,MRH10110-008,4200000318600,INFLATABLE AIR CHAMBER RELATED TO TREADMILL ANTI GRAVITY,REHABILITATION,REHABILITATION,file1
24213,MRH10111,4225160004500,SIMULATOR TRAINING FOREARM AND WRIST,REHABILITATION,REHABILITATION,file1
24214,MRH10111-001,4200000190000,THERAPIST STATION FOR MULTI DEVICES RELATED TO SIMULATOR TRAINING FOREARM AND WRIST,REHABILITATION,REHABILITATION,file1
24215,MRH10111-002,4200000190100,SOLO STATION RELATED TO SIMULATOR TRAINING FOREARM AND WRIST,REHABILITATION,REHABILITATION,file1
24216,MRH10111-003,4200000190200,ELASTIC CABLE RELATED TO SIMULATOR TRAINING FOREARM AND WRIST,REHABILITATION,REHABILITATION,file1
24217,MRH10112,4225160004600,SIMULATOR TRAINING KNEE,REHABILITATION,REHABILITATION,file1
24218,MRH10112-001,4200000190300,THERAPIST STATION FOR MULTI DEVICES RELATED TO SIMULATOR TRAINING KNEE,REHABILITATION,REHABILITATION,file1
24219,MRH10112-002,4200000190400,SOLO STATION RELATED TO SIMULATOR TRAINING KNEE,REHABILITATION,REHABILITATION,file1
24220,MRH10112-003,4200000190500,ELASTIC CABLE RELATED TO SIMULATOR TRAINING KNEE,REHABILITATION,REHABILITATION,file1
24221,MRH10113,4225160004700,SIMULATOR TRAINING LOWER EXTRIMITES,REHABILITATION,REHABILITATION,file1
24222,MRH10113-001,4200000190600,THERAPIST STATION FOR MULTI DEVICES RELATED TO SIMULATOR TRAINING LOWER EXTRIMITES,REHABILITATION,REHABILITATION,file1
24223,MRH10113-002,4200000190700,SOLO STATION RELATED TO SIMULATOR TRAINING LOWER EXTRIMITES,REHABILITATION,REHABILITATION,file1
24224,MRH10113-003,4200000190800,ELASTIC CABLE RELATED TO SIMULATOR TRAINING LOWER EXTRIMITES,REHABILITATION,REHABILITATION,file1
24225,MRH10114,4225160004800,SIMULATOR TRAINING SHOULDER THERAPY MINI,REHABILITATION,REHABILITATION,file1
24226,MRH10114-001,4200000190900,THERAPIST STATION FOR MULTI DEVICES RELATED TO SIMULATOR TRAINING SHOULDER THERAPY MINI,REHABILITATION,REHABILITATION,file1
24227,MRH10114-002,4200000191000,SOLO STATION RELATED TO SIMULATOR TRAINING SHOULDER THERAPY MINI,REHABILITATION,REHABILITATION,file1
24228,MRH10114-003,4200000191100,ELASTIC CABLE RELATED TO SIMULATOR TRAINING SHOULDER THERAPY MINI,REHABILITATION,REHABILITATION,file1
24229,MRH10115,4225161100500,SIMULATORS TRAINING STABILOMETRIC,REHABILITATION,REHABILITATION,file1
24230,MRH10115-001,4200000191200,THERAPIST STATION FOR MULTI DEVICES RELATED TO SIMULATORS TRAINING STABILOMETRIC,REHABILITATION,REHABILITATION,file1
24231,MRH10115-002,4200000191300,SOLO STATION RELATED TO SIMULATORS TRAINING STABILOMETRIC,REHABILITATION,REHABILITATION,file1
24232,MRH10115-003,4200000191400,ELASTIC CABLE RELATED TO SIMULATORS TRAINING STABILOMETRIC,REHABILITATION,REHABILITATION,file1
24233,MRH10119,4219270000200,SUPPORTS BODY UNWEIGHING,REHABILITATION,REHABILITATION,file1
24234,MRH10119-001,4200000232000,BODY STRAPS RELATED TO SUPPORTS BODY UNWEIGHING,REHABILITATION,REHABILITATION,file1
24235,MRH10119-002,4200000232100,EXTRA BATTERY RELATED TO SUPPORTS BODY UNWEIGHING,REHABILITATION,REHABILITATION,file1
24236,MRH10123,4225170601100,STAIRS EXERCISE STRAIGHT,REHABILITATION,REHABILITATION,file1
24237,MRH10125,4219270000500,TABLE REHAB 3 SECTION,REHABILITATION,REHABILITATION,file1
24238,MRH10125-001,4200000191500,PAPER HOLDER RELATED TO TABLE REHAB 3 SECTION,REHABILITATION,REHABILITATION,file1
24239,MRH10125-002,4200000191600,REMOTE CONTROL RELATED TO TABLE REHAB 3 SECTION,REHABILITATION,REHABILITATION,file1
24240,MRH10125-003,4200000191700,FOOTSWITCH RELATED TO TABLE REHAB 3 SECTION,REHABILITATION,REHABILITATION,file1
24241,MRH10125-004,4200000191800,BACKUP BATTERY RELATED TO TABLE REHAB 3 SECTION,REHABILITATION,REHABILITATION,file1
24242,MRH10126,4219270000600,TABLE REHAB 5 SECTION,REHABILITATION,REHABILITATION,file1
24243,MRH10126-001,4200000191900,PAPER HOLDER RELATED TO TABLE REHAB 5 SECTION,REHABILITATION,REHABILITATION,file1
24244,MRH10126-002,4200000192000,ELECTRICAL ELEVATION FOR SEAT SECTION RELATED TO TABLE REHAB 5 SECTION,REHABILITATION,REHABILITATION,file1
24245,MRH10126-003,4200000192100,REMOTE CONTROL RELATED TO TABLE REHAB 5 SECTION,REHABILITATION,REHABILITATION,file1
24246,MRH10126-004,4200000192200,FOOTSWITCH RELATED TO TABLE REHAB 5 SECTION,REHABILITATION,REHABILITATION,file1
24247,MRH10126-005,4200000192300,BACKUP BATTERY RELATED TO TABLE REHAB 5 SECTION,REHABILITATION,REHABILITATION,file1
24248,MRH10126-006,4200000192400,SIDE SUPPORT RELATED TO TABLE REHAB 5 SECTION,REHABILITATION,REHABILITATION,file1
24249,MRH10129,4219270000400,TABLE REHAB 2 SECTION,REHABILITATION,REHABILITATION,file1
24250,MRH10129-001,4200000192500,PAPER HOLDER RELATED TO TABLE REHAB 2 SECTION,REHABILITATION,REHABILITATION,file1
24251,MRH10129-002,4200000192600,REMOTE CONTROL RELATED TO TABLE REHAB 2 SECTION,REHABILITATION,REHABILITATION,file1
24252,MRH10129-003,4200000192700,FOOTSWITCH RELATED TO TABLE REHAB 2 SECTION,REHABILITATION,REHABILITATION,file1
24253,MRH10129-004,4200000192800,BACKUP BATTERY RELATED TO TABLE REHAB 2 SECTION,REHABILITATION,REHABILITATION,file1
24254,MRH10131,4225160006400,GYM MACHINE MULTI EXERCISE,REHABILITATION,REHABILITATION,file1
24255,MRH10134,4010180900100,PEROMETER,REHABILITATION,REHABILITATION,file1
24256,MRH10136,4219270000700,TABLE REHAB 2 SECTION BARIATRIC,REHABILITATION,REHABILITATION,file1
24257,MRH10136-001,4200000232200,PAPER HOLDER RELATED TO TABLE REHAB 2 SECTION BARIATRIC,REHABILITATION,REHABILITATION,file1
24258,MRH10136-002,4200000232300,STOOL RELATED TO TABLE REHAB 2 SECTION BARIATRIC,REHABILITATION,REHABILITATION,file1
24259,MRH10137,4920160300100,TRAINER NEGATIVE RESISTANCE ACL,REHABILITATION,REHABILITATION,file1
24260,MRH10141,4214000008700,WALKER SUPPORT,REHABILITATION,REHABILITATION,file1
24261,MRH10147,4219270000800,TABLE REHAB 7 SECTION,REHABILITATION,REHABILITATION,file1
24262,MRH10147-001,4200000192900,PAPER HOLDER RELATED TO TABLE REHAB 7 SECTION,REHABILITATION,REHABILITATION,file1
24263,MRH10147-002,4200000193000,ELECTRICAL ELEVATION FOR SEAT SECTION RELATED TO TABLE REHAB 7 SECTION,REHABILITATION,REHABILITATION,file1
24264,MRH10147-003,4200000193100,REMOTE CONTROL RELATED TO TABLE REHAB 7 SECTION,REHABILITATION,REHABILITATION,file1
24265,MRH10147-004,4200000193200,FOOTSWITCH RELATED TO TABLE REHAB 7 SECTION,REHABILITATION,REHABILITATION,file1
24266,MRH10147-005,4200000193300,BACKUP BATTERY RELATED TO TABLE REHAB 7 SECTION,REHABILITATION,REHABILITATION,file1
24267,MRH10147-006,4200000193400,SIDE SUPPORT RELATED TO TABLE REHAB 7 SECTION,REHABILITATION,REHABILITATION,file1
24268,MRH10148,4110370601400,BATH WATER SPLINT,REHABILITATION,REHABILITATION,file1
24269,MRH10149,4219230100200,LIFTER SIT TO STAND,REHABILITATION,REHABILITATION,file1
24270,MRH10175,4229541931100,SIMULATOR PERCUTANEOUS TIBIAL NERVE PTNS,REHABILITATION,REHABILITATION,file1
24271,MRH10175-001,4200000307100,LEADS RELATED TO SIMULATOR PERCUTANEOUS TIBIAL NERVE PTNS,REHABILITATION,REHABILITATION,file1
24272,MRH110148,4225170500300,BARS PARALLEL ELECTRICAL,REHABILITATION,REHABILITATION,file1
24273,MRH110148-001,4200000232400,WHEELCHAIR RAMP RELATED TO BARS PARALLEL ELECTRICAL,REHABILITATION,REHABILITATION,file1
24274,MRH110148-002,4200000232500,PEDIATRIC BAR RELATED TO BARS PARALLEL ELECTRICAL,REHABILITATION,REHABILITATION,file1
24275,MRH110150,4225160007100,TABLE THERAPY SPINE,REHABILITATION,REHABILITATION,file1
24276,MRH110150-001,4200000193500,FOOTSWITCH RELATED TO TABLE THERAPY SPINE,REHABILITATION,REHABILITATION,file1
24277,MRH110150-002,4200000193600,REMOTE CONTROL RELATED TO TABLE THERAPY SPINE,REHABILITATION,REHABILITATION,file1
24278,MRH110150-003,4200000193700,BACKUP BATTERY RELATED TO TABLE THERAPY SPINE,REHABILITATION,REHABILITATION,file1
24279,MRH110150-004,4200000193800,BELT RELATED TO TABLE THERAPY SPINE,REHABILITATION,REHABILITATION,file1
24280,MRH110150-005,4200000193900,LOCK SUPPORT RELATED TO TABLE THERAPY SPINE,REHABILITATION,REHABILITATION,file1
24281,MRH110150-006,4200000194000,GUIDANCE RELATED TO TABLE THERAPY SPINE,REHABILITATION,REHABILITATION,file1
24282,MRH110151,4214000014900,TABLE NEURO WIDE,REHABILITATION,REHABILITATION,file1
24283,MRH110151-001,4200000232600,PAPER HOLDER RELATED TO TABLE NEURO WIDE,REHABILITATION,REHABILITATION,file1
24284,MRH110151-002,4200000232700,STOOL RELATED TO TABLE NEURO WIDE,REHABILITATION,REHABILITATION,file1
24285,MRH110152,4214180500100,ULTRASOUND THERAPY WITH ELECTRIC STIMULATION,REHABILITATION,REHABILITATION,file1
24286,MRH110152-001,4200000194100,CART RELATED TO ULTRASOUND THERAPY WITH ELECTRIC STIMULATION,REHABILITATION,REHABILITATION,file1
24287,MRH110152-002,4200000194200,TREATMENT HEAD SMALL RELATED TO ULTRASOUND THERAPY WITH ELECTRIC STIMULATION,REHABILITATION,REHABILITATION,file1
24288,MRH110152-003,4200000194300,TREATMENT HEAD LARGE RELATED TO ULTRASOUND THERAPY WITH ELECTRIC STIMULATION,REHABILITATION,REHABILITATION,file1
24289,MRH110152-004,4200000194400,HAND FREE HEAD RELATED TO ULTRASOUND THERAPY WITH ELECTRIC STIMULATION,REHABILITATION,REHABILITATION,file1
24290,MRH110152-005,4200000194500,HAND FREE HEAD 6 SECTIONS RELATED TO ULTRASOUND THERAPY WITH ELECTRIC STIMULATION,REHABILITATION,REHABILITATION,file1
24291,MRH110152-006,4200000194600,LEADS RELATED TO ULTRASOUND THERAPY WITH ELECTRIC STIMULATION,REHABILITATION,REHABILITATION,file1
24292,MRH110152-007,4200000194700,ELECTRODES STANDARD RELATED TO ULTRASOUND THERAPY WITH ELECTRIC STIMULATION,REHABILITATION,REHABILITATION,file1
24293,MRH110152-008,4200000194800,ELECTRODES (SMALL) RELATED TO ULTRASOUND THERAPY WITH ELECTRIC STIMULATION,REHABILITATION,REHABILITATION,file1
24294,MRH110152-009,4200000194900,ELECTRODES (LARGE) RELATED TO ULTRASOUND THERAPY WITH ELECTRIC STIMULATION,REHABILITATION,REHABILITATION,file1
24295,MRH110152-010,4200000195000,PEN ELECTRODES RELATED TO ULTRASOUND THERAPY WITH ELECTRIC STIMULATION,REHABILITATION,REHABILITATION,file1
24296,MRH110152-011,4200000195100,SPONGE PADS RELATED TO ULTRASOUND THERAPY WITH ELECTRIC STIMULATION,REHABILITATION,REHABILITATION,file1
24297,MRH110152-012,4200000195200,VACCUM MACHINE RELATED TO ULTRASOUND THERAPY WITH ELECTRIC STIMULATION,REHABILITATION,REHABILITATION,file1
24298,MRH110152-013,4200000195300,VACCUM LEAD KIT RELATED TO ULTRASOUND THERAPY WITH ELECTRIC STIMULATION,REHABILITATION,REHABILITATION,file1
24299,MRH110152-014,4200000195400,VACCUM CUPS SMALL RELATED TO ULTRASOUND THERAPY WITH ELECTRIC STIMULATION,REHABILITATION,REHABILITATION,file1
24300,MRH110152-015,4200000195500,VACCUM CUPS MEDIUM RELATED TO ULTRASOUND THERAPY WITH ELECTRIC STIMULATION,REHABILITATION,REHABILITATION,file1
24301,MRH110152-016,4200000195600,VACCUM CUPS LARGE RELATED TO ULTRASOUND THERAPY WITH ELECTRIC STIMULATION,REHABILITATION,REHABILITATION,file1
24302,MRH110152-017,4200000195700,VACCUM SPONGE SMALL RELATED TO ULTRASOUND THERAPY WITH ELECTRIC STIMULATION,REHABILITATION,REHABILITATION,file1
24303,MRH110152-018,4200000195800,VACCUM SPONGE MEDIUM RELATED TO ULTRASOUND THERAPY WITH ELECTRIC STIMULATION,REHABILITATION,REHABILITATION,file1
24304,MRH110152-019,4200000195900,VACCUM SPONGE LARGE RELATED TO ULTRASOUND THERAPY WITH ELECTRIC STIMULATION,REHABILITATION,REHABILITATION,file1
24305,MRH110152-020,4200000196000,REMOTE CONTROL RELATED TO ULTRASOUND THERAPY WITH ELECTRIC STIMULATION,REHABILITATION,REHABILITATION,file1
24306,MRH110152-021,4200000196100,SEMG MODULE RELATED TO ULTRASOUND THERAPY WITH ELECTRIC STIMULATION,REHABILITATION,REHABILITATION,file1
24307,MRH110152-022,4200000196200,LASER MODULE RELATED TO ULTRASOUND THERAPY WITH ELECTRIC STIMULATION,REHABILITATION,REHABILITATION,file1
24308,MRH110152-023,4200000196300,DIODE LASER/INFRARED LASER APPLICATOR RELATED TO ULTRASOUND THERAPY WITH ELECTRIC STIMULATION,REHABILITATION,REHABILITATION,file1
24309,MRH110152-024,4200000196400,RED LASER APPLICATOR RELATED TO ULTRASOUND THERAPY WITH ELECTRIC STIMULATION,REHABILITATION,REHABILITATION,file1
24310,MRH110152-025,4200000196500,COMBINED CLUSTER LASER APPLICATOR RELATED TO ULTRASOUND THERAPY WITH ELECTRIC STIMULATION,REHABILITATION,REHABILITATION,file1
24311,MRH110152-026,4200000196600,SAFETY GOOGLES RELATED TO ULTRASOUND THERAPY WITH ELECTRIC STIMULATION,REHABILITATION,REHABILITATION,file1
24312,MRH110153,4225160007200,HYDROCOLLATOR LOW CAPACITY,REHABILITATION,REHABILITATION,file1
24313,MRH110153-001,4200000196700,STANDARD PACK RELATED TO HYDROCOLLATOR LOW CAPACITY,REHABILITATION,REHABILITATION,file1
24314,MRH110153-002,4200000196800,CERVICAL PACK RELATED TO HYDROCOLLATOR LOW CAPACITY,REHABILITATION,REHABILITATION,file1
24315,MRH110153-003,4200000196900,OVERSIZE PACK RELATED TO HYDROCOLLATOR LOW CAPACITY,REHABILITATION,REHABILITATION,file1
24316,MRH110153-004,4200000197000,KNEE/SHOULDER PACK RELATED TO HYDROCOLLATOR LOW CAPACITY,REHABILITATION,REHABILITATION,file1
24317,MRH110153-005,4200000197100,PACK COVER RELATED TO HYDROCOLLATOR LOW CAPACITY,REHABILITATION,REHABILITATION,file1
24318,MRH110153-006,4200000197200,RACK RELATED TO HYDROCOLLATOR LOW CAPACITY,REHABILITATION,REHABILITATION,file1
24319,MRH110153-007,4200000197300,TONGES RELATED TO HYDROCOLLATOR LOW CAPACITY,REHABILITATION,REHABILITATION,file1
24320,MRH110154,4225160007300,HYDROCOLLATOR MEDIUM CAPACITY,REHABILITATION,REHABILITATION,file1
24321,MRH110154-001,4200000197400,STANDARD PACK RELATED TO HYDROCOLLATOR MEDIUM CAPACITY,REHABILITATION,REHABILITATION,file1
24322,MRH110154-002,4200000197500,CERVICAL PACK RELATED TO HYDROCOLLATOR MEDIUM CAPACITY,REHABILITATION,REHABILITATION,file1
24323,MRH110154-003,4200000197600,OVERSIZE PACK RELATED TO HYDROCOLLATOR MEDIUM CAPACITY,REHABILITATION,REHABILITATION,file1
24324,MRH110154-004,4200000197700,KNEE/SHOULDER PACK RELATED TO HYDROCOLLATOR MEDIUM CAPACITY,REHABILITATION,REHABILITATION,file1
24325,MRH110154-005,4200000197800,PACK COVER RELATED TO HYDROCOLLATOR MEDIUM CAPACITY,REHABILITATION,REHABILITATION,file1
24326,MRH110154-006,4200000197900,RACK RELATED TO HYDROCOLLATOR MEDIUM CAPACITY,REHABILITATION,REHABILITATION,file1
24327,MRH110154-007,4200000198000,TONGES RELATED TO HYDROCOLLATOR MEDIUM CAPACITY,REHABILITATION,REHABILITATION,file1
24328,MRH110155,4225160007400,HYDROCOLLATOR HIGH CAPACITY,REHABILITATION,REHABILITATION,file1
24329,MRH110155-001,4200000198100,STANDARD PACK RELATED TO HYDROCOLLATOR HIGH CAPACITY,REHABILITATION,REHABILITATION,file1
24330,MRH110155-002,4200000198200,CERVICAL PACK RELATED TO HYDROCOLLATOR HIGH CAPACITY,REHABILITATION,REHABILITATION,file1
24331,MRH110155-003,4200000198300,OVERSIZE PACK RELATED TO HYDROCOLLATOR HIGH CAPACITY,REHABILITATION,REHABILITATION,file1
24332,MRH110155-004,4200000198400,KNEE/SHOULDER PACK RELATED TO HYDROCOLLATOR HIGH CAPACITY,REHABILITATION,REHABILITATION,file1
24333,MRH110155-005,4200000198500,PACK COVER RELATED TO HYDROCOLLATOR HIGH CAPACITY,REHABILITATION,REHABILITATION,file1
24334,MRH110155-006,4200000198600,RACK RELATED TO HYDROCOLLATOR HIGH CAPACITY,REHABILITATION,REHABILITATION,file1
24335,MRH110155-007,4200000198700,TONGES RELATED TO HYDROCOLLATOR HIGH CAPACITY,REHABILITATION,REHABILITATION,file1
24336,MRH110156,4225160007500,CHILLING UNIT,REHABILITATION,REHABILITATION,file1
24337,MRH110156-001,4200000198800,STANDARD PACK RELATED TO CHILLING UNIT,REHABILITATION,REHABILITATION,file1
24338,MRH110156-002,4200000198900,CERVICAL PACK RELATED TO CHILLING UNIT,REHABILITATION,REHABILITATION,file1
24339,MRH110156-003,4200000199000,OVERSIZE PACK RELATED TO CHILLING UNIT,REHABILITATION,REHABILITATION,file1
24340,MRH110156-004,4200000199100,KNEE/SHOULDER PACK RELATED TO CHILLING UNIT,REHABILITATION,REHABILITATION,file1
24341,MRH110156-005,4200000199200,RACK RELATED TO CHILLING UNIT,REHABILITATION,REHABILITATION,file1
